0.649021845,0.538403925,0.511150359,0.691982157,0.606140035,0.363568798,0.200563326,0.25690103,0.287874964,0.446368172,0.795151429,0.550130387,-0.342266848,0.088379284,-0.528457298,-0.953560885,-0.409977566,-0.347366299,-0.670042181,-0.939523233,-0.688002106,-3.217372429,-4.157521138,-3.82848778,-4.018032262,-2.6080268,-1.032951214,0.01055042,2.440626096,0.616021423,2.064217573,1.872994978,2.645952201,2.505490052,1.02434736,1.291835213,1.494082179,
0.969375194,0.800651654,0.283896924,0.654895623,0.636643302,0.685795052,0.406945749,0.034527077,0.121460123,0.018376859,-0.028152049,0.987113335,0.413418834,-0.598312829,0.39715633,-1.009770651,-1.346078666,-0.071882076,-1.4001575,-1.390522367,-2.099480548,-2.716312487,-4.383575991,-4.696227361,-3.611121956,-1.941007723,-1.715758334,-0.085465031,2.350457829,2.5069969,2.010685351,1.997133508,1.656229852,2.092892367,1.742078931,1.215384253,1.296513868,
,1.252800651,0.299514217,0.505516627,-0.37852334,0.640009886,1.037906921,0.599795103,0.032710275,-0.559713068,-0.628958939,1.183971458,0.286481178,-0.221708755,0.041653367,-0.165603345,-1.061892254,-0.085978684,-0.942994024,-1.216474482,-1.747280374,-0.57756006,-2.517092187,-2.910128644,-3.742705232,-4.465741677,-2.509463087,-2.011319616,0.581539519,1.921054525,2.599347108,1.905733534,2.399349782,1.588698066,1.728980742,1.494544885,1.257533068,
,1.929004456,1.639086542,0.888638321,0.180972002,-0.162922618,0.630008604,0.478723544,0.597426356,-0.131287661,-1.202794222,-0.599445362,0.073726782,0.037343335,-0.917764043,-0.406127167,-1.488350551,-1.057829349,-0.64963289,-2.317732508,-1.173737498,-1.87466859,-1.660391565,-2.526064801,-3.806308704,-1.734966329,-2.100812205,-2.172599955,-0.537370198,0.973624218,1.904741764,1.062033721,1.76279558,0.644746321,1.334529654,1.439575308,1.352364948,1.242770816
,3.302175503,3.613664707,0.690810055,1.361329681,-1.018365377,0.442546395,-0.233505982,0.104324441,0.684350929,-0.587785243,-1.810812368,-0.489400301,-1.057891577,-1.273844874,-0.68537333,-1.591983882,-1.029009952,-0.78607736,-2.074675019,-1.259391698,-0.62491514,-2.156892823,-1.506202057,-2.118527273,-1.711036119,-0.301567331,-2.329216039,-1.899913299,-0.124303875,-0.544979715,1.189393386,0.594011158,2.109280976,0.762232425,1.182253685,1.274143283,
,,3.87836302,3.577345612,2.366288372,1.257623092,0.211036097,0.18666218,0.102415809,0.18745933,0.005479816,-0.616879068,-1.110571579,-0.204459967,-1.612668214,-1.473496698,-1.442158802,0.40167163,-1.464681531,-1.729375616,-0.304890612,0.440183095,-1.079394868,-0.416489227,-0.962844609,-1.836146382,-1.124725976,-0.684534515,-2.027584756,-2.830569336,-0.848846558,-1.07187493,0.183384486,0.716174432,1.370628585,0.914479127,1.080594659,1.160366959
,,,,3.158604231,3.284201587,1.341786446,0.159532073,-0.256611076,1.062302249,0.394270049,0.545092368,0.811132525,-0.309693909,0.370697405,-0.82254606,-1.75637422,-2.018157655,-0.681832355,-0.469868816,-0.866122227,-0.828890373,-0.525954132,-0.097049956,-0.756197383,-2.287768596,-0.579087571,-1.212732651,-2.190805455,-1.601460447,-1.653761066,-1.981497436,-1.153701645,-0.33451409,0.64128286,0.960012592,0.89943268,0.997940721
,,,,,,4.110825108,1.660817381,-0.132642915,0.230714578,2.452020291,1.561035084,1.18704305,1.91751913,1.242988902,0.733733946,-0.030920459,-1.702112032,-1.224749926,-0.587499249,-1.745283533,0.376784783,-1.387162235,-1.588271917,-0.106178144,-0.646443363,-1.267130616,-0.884623985,-1.144336487,-2.059839352,-2.273177165,-2.486395938,-1.370971502,-1.195568333,-0.287203391,0.362566292,0.705778556,0.817202239
,,,,,,,4.931538911,3.149070978,1.263363656,2.337801867,3.305078857,2.283359497,1.680905099,2.984215273,2.737215908,0.332214959,0.591950855,-1.226103249,-1.444244189,-2.091438827,-1.266132976,-0.077720668,-0.460546197,-2.002964652,-0.734043469,-0.522005889,-2.046314088,-2.505224539,-1.904900859,-1.562908905,-3.20354346,-3.424443694,-1.765239583,-1.074912644,-0.393649485,0.172108628,0.537545284
,,,,,,,,,5.258216569,2.951242923,3.215825344,1.635324694,2.754016968,2.712750244,1.728500873,3.300855602,0.920049014,0.0855166,-0.930697712,-0.435648459,-2.327307781,-1.365988272,-0.881757878,-1.254085635,-1.895503622,-0.518621342,-1.924463575,-1.164813321,-2.611674008,-1.873274822,-1.372433389,-2.376736389,-3.09503054,-1.840158992,-1.101418075,-0.486723043,0.050068439
,,,,,,,,,,,5.14240512,3.511154046,2.051620373,3.184239916,4.635831388,2.367527113,3.076659542,2.798476206,0.394322464,-0.328121819,0.595201924,-0.952601709,-0.929586085,-1.118609577,-1.501969683,-0.03362,-0.896712878,-1.832574127,-2.141957936,-3.186140681,-1.617077332,-1.797557237,-2.257302038,-2.429847176,-1.779854658,-1.144563714,
,,,,,,,,,,,,6.459321986,4.705417426,2.521393147,2.893151987,3.673222293,2.650419806,2.303741318,-0.038336705,0.259194852,-0.473194801,-1.328592246,-0.323453171,-1.120465029,-1.756802957,-1.455473656,-1.528395884,-1.214465552,-2.001778027,-2.501724413,-2.608745742,-2.072956306,-2.081105733,-2.109263216,-2.108267573,,
,,,,,,,,,,,,,,5.649601081,3.945541399,2.970510881,1.653751126,1.600019492,2.451177345,1.154218111,-0.351728216,-0.810827358,-0.936165776,-0.303997216,-0.591419662,-2.516611468,-1.679557024,-1.342971056,-2.888381041,-1.769096872,-2.027537422,-2.117185055,-2.082442579,-2.03880836,,,
,,,,,,,,,,,,,,,,4.277468705,4.606849154,-0.128310883,0.131062166,-0.795518312,1.370209484,-0.587403565,-0.468217405,-1.006344293,1.633556727,0.995315581,-0.561215096,-1.414408368,-1.716048638,-1.700968631,-2.184017454,-2.138086242,-2.001044434,,,,
,,,,,,,,,,,,,,,,,5.577778623,3.708055734,0.399406576,-0.493503259,0.541713257,1.748455699,0.755816517,1.345222192,0.426857054,1.591563765,0.81760452,-0.418968094,-0.981559337,-1.886491274,-3.469165903,-2.878949515,,,,,
,,,,,,,,,,,,,,,,,,,2.390634148,0.467907016,-0.112482818,1.75716087,3.181478251,1.640037593,2.169457171,0.747583634,1.115240336,0.779438117,0.465215119,0.164766154,-1.897896226,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.969137349,-0.333229954,1.406985234,2.72433609,2.858115733,2.954237117,3.382862322,0.884854365,0.986836168,0.045805957,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-0.145461922,-1.311454199,0.512744385,1.360140792,1.836898823,0.586491491,0.981708515,-1.169891101,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-2.498379595,-1.527195636,0.011909665,0.445527604,-0.826393703,-1.341119798,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-2.791985456,-1.242116643,-2.489978381,,,,,,,,,
